ADEP,ADES,Date,Arrivals,P15,P85,(P85-P15)/2
SBFI,SBKP,2019-04,22,83,90,"3,5"
SBFI,SBKP,2019-08,22,82.45,95.24999999999999,"6,4"
SBFI,SBKP,2019-10,22,85,90,"2,5"
SBFI,SBKP,2019-12,22,83,85.85,"1,4"
SBFI,SBKP,2020-01,22,82.15,86.85,"2,3"
SBFI,SBPA,2019-05,22,70,75.69999999999999,"2,8"
SBFI,SBPA,2019-08,22,65,78.85,"6,9"
SBFI,SBPA,2021-02,22,68.3,76.69999999999999,"4,2"
SBFI,SBSP,2020-03,22,87,93,"3,0"
SBFI,SBSP,2021-07,22,79.15,90.69999999999999,"5,8"
SBFI,SBSP,2021-08,22,84,91.85,"3,9"
SBFI,SBSP,2021-11,22,84.15,91.85,"3,8"
SBFI,SPJC,2019-01,22,229,239,"5,0"
SBFI,SPJC,2019-05,22,242.3,270.85,"14,3"
SBFI,SPJC,2019-06,22,237,261.09999999999997,"12,0"
SBFL,SAEZ,2019-05,22,127,143,"8,0"
SBFL,SAEZ,2019-12,22,126.3,141.85,"7,8"
SBFL,SBBR,2019-05,22,119,132,"6,5"
SBFL,SBCF,2021-11,22,95.15,105,"4,9"
SBFL,SBCF,2022-04,22,96.3,104,"3,9"
SBFL,SBCH,2020-10,22,77.15,86,"4,4"
SBFL,SBCH,2022-05,22,62,67,"2,5"
SBFL,SBFI,2021-01,22,110.3,125.1,"7,4"
SBFL,SBGL,2021-08,22,76.45,83.85,"3,7"
SBFL,SBGR,2020-05,22,63.3,72.69999999999999,"4,7"
SBFL,SBKP,2020-05,22,65.15,74.85,"4,8"
SBFL,SBPA,2020-10,22,73.15,81.69999999999999,"4,3"
SBFZ,KMIA,2019-04,22,441,458.7,"8,8"
SBFZ,KMIA,2019-07,22,425,441,"8,0"
SBFZ,KMIA,2019-10,22,431.45,443,"5,8"
SBFZ,KMIA,2020-01,22,459.15,466.4,"3,6"
SBFZ,LPPT,2021-12,22,402.3,422.85,"10,3"
SBFZ,LPPT,2022-01,22,390,407.7,"8,8"
SBFZ,MDPC,2019-07,22,324.15,340.85,"8,4"
SBFZ,SBBE,2020-07,22,110,118.55,"4,3"
SBFZ,SBBE,2020-08,22,110.15,115.85,"2,8"
SBFZ,SBCF,2021-02,22,161,170,"4,5"
SBFZ,SBEG,2019-07,22,200.6,216.39999999999998,"7,9"
SBFZ,SBEG,2019-10,22,204.15,212.85,"4,3"
SBFZ,SBEG,2021-01,22,205.15,212,"3,4"
SBFZ,SBGL,2020-06,22,191.15,203.7,"6,3"
SBFZ,SBGL,2020-07,22,184,194,"5,0"
SBFZ,SBJU,2022-03,22,69,76.85,"3,9"
SBFZ,SBKP,2020-03,22,198.15,205,"3,4"
SBFZ,SBMO,2021-11,22,76,80.85,"2,4"
SBFZ,SBRF,2020-06,22,69,73.85,"2,4"
SBFZ,SBRF,2020-08,22,69,74,"2,5"
SBFZ,SBSP,2020-03,22,199,219.7,"10,3"
SBFZ,SBVT,2019-07,22,160.15,167.85,"3,8"
SBGL,EHAM,2021-01,22,656.6,687.85,"15,6"
SBGL,EHAM,2021-07,22,671,690,"9,5"
SBGL,EHAM,2021-08,22,668.15,686.85,"9,4"
SBGL,KIAH,2021-12,22,606,636,"15,0"
SBGL,LEMD,2019-01,22,605,605,"0,0"
SBGL,OMDB,2019-04,22,,,
SBGL,SAAR,2019-08,22,200.45,210,"4,8"
SBGL,SAAR,2019-11,22,199.15,217.7,"9,3"
SBGL,SAAR,2019-12,22,190,210.85,"10,4"
SBGL,SAAR,2020-01,22,194.45,210,"7,8"
SBGL,SAEZ,2022-02,22,187,203.25,"8,1"
SBGL,SBAR,2021-10,22,132.3,150.7,"9,2"
SBGL,SBBE,2020-09,22,211.15,219,"3,9"
SBGL,SBBR,2020-07,22,106,116.69999999999999,"5,3"
SBGL,SBFI,2021-09,22,128.15,138,"4,9"
SBGL,SBFL,2021-01,22,89,95,"3,0"
SBGL,SBFL,2021-08,22,92.3,104.85,"6,3"
SBGL,SBFZ,2020-06,22,184,194.85,"5,4"
SBGL,SBFZ,2020-07,22,189.15,200.54999999999998,"5,7"
SBGL,SBJP,2021-07,22,172.15,188.85,"8,3"
SBGL,SBJP,2022-02,22,171,179.85,"4,4"
SBGL,SBNF,2019-09,22,91.3,106.55,"7,6"
SBGL,SBRP,2019-12,22,102.3,113.85,"5,8"
SBGL,SBRP,2020-01,22,107.3,114.55,"3,6"
SBGL,SBSG,2020-08,22,177,189,"6,0"
SBGL,SBSG,2021-03,22,176,186,"5,0"
SBGL,SBSJ,2020-01,22,70,77.39999999999999,"3,7"
SBGL,SBSL,2019-05,22,188.3,201.85,"6,8"
SBGL,SBSL,2019-06,22,188.3,202.7,"7,2"
SBGL,SBSL,2019-08,22,193,195,"1,0"
SBGL,SBSP,2020-10,22,62.6,78.69999999999999,"8,0"
SBGL,SBSV,2021-03,22,110.45,126.79999999999998,"8,2"
SBGL,SBVT,2021-03,22,56.3,62,"2,9"
SBGL,SBVT,2021-07,22,55,64.55,"4,8"
SBGL,SUMU,2019-01,22,167.3,176.85,"4,8"
SBGL,SUMU,2019-03,22,170.15,186.7,"8,3"
SBGL,SUMU,2020-01,22,172.45,185,"6,3"
SBGO,SBBR,2020-07,22,34,43,"4,5"
SBGO,SBBR,2021-03,22,35,40.849999999999994,"2,9"
SBGO,SBBR,2021-05,22,36.3,40,"1,9"
SBGO,SBCG,2021-03,22,78,87.85,"4,9"
SBGO,SBCG,2021-07,22,85.45,95,"4,8"
SBGO,SBGL,2020-02,22,96,107,"5,5"
SBGO,SBPJ,2020-03,22,74.15,80.85,"3,3"
SBGO,SBPJ,2021-10,22,77,84.69999999999999,"3,8"
SBGO,SBPJ,2022-01,22,77,91.55,"7,3"
SBGO,SBRF,2021-08,22,159,176,"8,5"
SBGO,SBRJ,2022-02,22,95,102.85,"3,9"
SBGO,SBRP,2019-12,22,90,90,"0,0"
SBGO,SBSP,2021-03,22,85,92,"3,5"
SBGO,SBSV,2022-05,22,115,126.69999999999999,"5,8"
SBGR,EDDF,2020-06,22,665.15,680.7,"7,8"
SBGR,EDDF,2020-08,22,668.3,683,"7,4"
SBGR,HAAB,2020-02,22,692,692,"0,0"
SBGR,KBOS,2019-08,22,609,643,"17,0"
SBGR,KBOS,2019-10,22,606.15,622.85,"8,4"
SBGR,KBOS,2019-11,22,618.3,636.25,"9,0"
SBGR,KBOS,2019-12,22,603.35,635.7,"16,2"
SBGR,KBOS,2020-01,22,618.45,630,"5,8"
SBGR,KDFW,2021-12,22,607.45,621,"6,8"
SBGR,KMIA,2020-09,22,475,507.09999999999997,"16,0"
SBGR,KMIA,2020-12,22,488,502,"7,0"
SBGR,KORD,2021-11,22,606,631.4,"12,7"
SBGR,LEMD,2021-06,22,592.15,624.7,"16,3"
SBGR,LPPT,2021-06,22,595,595,"0,0"
SBGR,LPPT,2021-08,22,568.45,592,"11,8"
SBGR,LSZH,2020-03,22,670,670,"0,0"
SBGR,MMMX,2020-09,22,525.45,538,"6,3"
SBGR,MPTO,2020-10,22,371.3,394.4,"11,5"
SBGR,OMDB,2021-04,22,,,
SBGR,OMDB,2021-05,22,,,
SBGR,OTHH,2020-07,22,,,
SBGR,SBAE,2019-01,22,50.15,60.849999999999994,"5,3"
SBGR,SBAE,2019-03,22,52,63.55,"5,8"
SBGR,SBAU,2021-11,22,91,103.85,"6,4"
SBGR,SBCH,2019-10,22,89.15,95,"2,9"
SBGR,SBCH,2020-09,22,89,97.85,"4,4"
SBGR,SBCX,2020-12,22,88,102.55,"7,3"
SBGR,SBCX,2022-03,22,91.3,110.39999999999999,"9,5"
SBGR,SBDN,2021-11,22,96.45,109.85,"6,7"
SBGR,SBDN,2022-01,22,99.15,109.85,"5,3"
SBGR,SBDN,2022-04,22,73,85.85,"6,4"
SBGR,SBIL,2019-04,22,108.45,119,"5,3"
SBGR,SBIL,2019-05,22,112.45,123,"5,3"
SBGR,SBIZ,2020-11,22,167.15,181.54999999999998,"7,2"
SBGR,SBJA,2020-12,22,72.15,83.85,"5,8"
SBGR,SBJA,2021-01,22,73.45,82.85,"4,7"
SBGR,SBJE,2019-07,22,200,209,"4,5"
SBGR,SBJP,2021-03,22,183.3,195.7,"6,2"
SBGR,SBJV,2020-02,22,62.3,80.85,"9,3"
SBGR,SBJV,2021-09,22,73.3,80,"3,4"
SBGR,SBJV,2021-10,22,73,79.85,"3,4"
SBGR,SBJV,2022-01,22,76,85,"4,5"
SBGR,SBKG,2019-09,22,178.3,192.95,"7,3"
SBGR,SBMG,2019-01,22,66,75,"4,5"
SBGR,SBMG,2020-03,22,74,84.85,"5,4"
SBGR,SBMK,2022-02,22,85,95.24999999999999,"5,1"
SBGR,SBPL,2019-03,22,149,163,"7,0"
SBGR,SBPV,2019-07,22,211.15,225,"6,9"
SBGR,SBPV,2020-03,22,205.15,224.85,"9,8"
SBGR,SBPV,2020-10,22,205.45,222,"8,3"
SBGR,SBPV,2020-11,22,205.3,220,"7,3"
SBGR,SBQV,2022-05,22,103,108,"2,5"
SBGR,SBRB,2020-10,22,236.15,247.39999999999998,"5,6"
SBGR,SBRB,2020-11,22,230.6,245,"7,2"
SBGR,SBRB,2022-03,22,223.15,237.85,"7,3"
SBGR,SBRP,2021-07,22,50.15,57,"3,4"
SBGR,SBRP,2021-09,22,48.3,53.849999999999994,"2,8"
SBGR,SBRP,2021-11,22,50.15,55.849999999999994,"2,8"
SBGR,SBSI,2022-02,22,141.15,159.54999999999998,"9,2"
SBGR,SBSR,2021-08,22,60,66,"3,0"
SBGR,SBSR,2022-05,22,60,71.69999999999999,"5,8"
SBGR,SBTE,2021-03,22,176.15,185.85,"4,8"
SBGR,SBUL,2021-03,22,66,71,"2,5"
SBGR,SBVC,2020-08,22,104.15,113.85,"4,8"
SBGR,SBVC,2021-04,22,104,118,"7,0"
SBGR,SBVC,2021-06,22,101,114,"6,5"
SBGR,SBVC,2021-07,22,101.3,112.85,"5,8"
SBGR,SBVT,2021-03,22,162,172,"5,0"
SBGR,SBZM,2021-12,22,80.3,94.85,"7,3"
SBGR,SGAS,2021-10,22,126,138,"6,0"
SBGR,SGAS,2021-11,22,125,136.7,"5,8"
SBGR,SGAS,2022-04,22,125,133.85,"4,4"
SBGR,SGAS,2022-05,22,125.15,138,"6,4"
SBGR,SLVR,2020-12,22,160.15,169.7,"4,8"
SBGR,SLVR,2021-01,22,157.15,163,"2,9"
SBGR,SLVR,2021-07,22,164.45,183.7,"9,6"
SBGR,SPJC,2021-12,22,289,304,"7,5"
SBGR,SPJC,2022-01,22,289.15,300,"5,4"
SBGR,SPJC,2022-03,22,282.15,303.85,"10,9"
SBGR,SPJC,2022-04,22,290.75,314.7,"12,0"
SBGR,SPJC,2022-05,22,307,325.7,"9,3"
SBIL,SBCF,2019-05,22,81,85,"2,0"
SBIL,SBGR,2019-04,22,124,133.54999999999998,"4,8"
SBIL,SBGR,2019-05,22,123,134,"5,5"
SBIL,SBKP,2022-01,22,117.15,127,"4,9"
SBIL,SBRJ,2021-01,22,104,109.85,"2,9"
SBIL,SBSP,2021-08,22,125,132,"3,5"
SBIZ,SBBE,2021-01,22,61,70.85,"4,9"
SBIZ,SBBR,2019-01,22,112.15,119,"3,4"
SBIZ,SBBR,2019-07,22,109,116.85,"3,9"
SBIZ,SBBR,2019-08,22,111,117,"3,0"
SBIZ,SBBR,2020-03,22,108.15,115.69999999999999,"3,8"
SBIZ,SBBR,2020-10,22,111,118.85,"3,9"
SBIZ,SBGR,2020-11,22,168,187.25,"9,6"
SBIZ,SBSL,2021-02,22,55,59.849999999999994,"2,4"
SBIZ,SBSL,2021-11,22,58,61.849999999999994,"1,9"
SBIZ,SBSL,2022-01,22,57.15,62,"2,4"
SBJA,SBGR,2020-12,22,71.15,79.39999999999999,"4,1"
SBJA,SBGR,2021-01,22,72,77,"2,5"
SBJA,SBSP,2019-08,22,67.3,80,"6,4"
SBJD,SBBH,2019-08,22,105,105,"0,0"
SBJD,SBVT,2021-12,22,176.15,200.54999999999998,"12,2"
SBJE,SBGR,2019-07,22,201.15,212,"5,4"
SBJI,SBCY,2020-03,22,79.15,90,"5,4"
SBJP,SBBR,2021-03,22,156,164,"4,0"
SBJP,SBCF,2021-01,22,147,158.54999999999998,"5,8"
SBJP,SBGR,2021-03,22,190,202.85,"6,4"
SBJP,SBKP,2022-01,22,189.3,204.85,"7,8"
SBJP,SBSV,2019-11,22,82,91.69999999999999,"4,8"
SBJP,SBSV,2020-12,22,84,95,"5,5"
SBJU,SBGR,2021-04,22,173,186,"6,5"
SBJU,SBKP,2021-01,22,175.15,184.85,"4,8"
SBJU,SBPL,2020-02,22,45,49,"2,0"
SBJU,SBRF,2019-01,22,86.15,91.85,"2,8"
SBJU,SBRF,2019-03,22,83.15,89.85,"3,3"
SBJU,SBRF,2019-05,22,82.15,89.85,"3,8"
SBJU,SBRF,2021-02,22,57,64,"3,5"
SBJV,SBGR,2021-09,22,83,92.69999999999999,"4,8"
SBJV,SBGR,2021-10,22,82,97.85,"7,9"
SBJV,SBGR,2022-01,22,88,99.85,"5,9"
SBKG,SBRF,2019-02,22,35,40,"2,5"
SBKG,SBRF,2019-06,22,35.15,39.849999999999994,"2,3"
SBKP,KFLL,2021-08,22,498.15,524.55,"13,2"
SBKP,KFLL,2022-03,22,487,499.7,"6,3"
SBKP,KFLL,2022-04,22,491.75,518.1,"13,2"
SBKP,LFPO,2019-05,22,690,690,"0,0"
SBKP,LPPT,2020-10,22,560.15,583.85,"11,9"
SBKP,LPPT,2021-10,22,562.75,588.7,"13,0"
SBKP,SAEZ,2020-03,22,161.15,174,"6,4"
SBKP,SBAR,2019-07,22,149.45,160,"5,3"
SBKP,SBAR,2021-01,22,149,159.7,"5,3"
SBKP,SBCR,2019-11,22,114.45,125,"5,3"
SBKP,SBCR,2021-10,22,121.45,131,"4,8"
SBKP,SBCT,2020-04,22,50,57.39999999999999,"3,7"
SBKP,SBCX,2019-10,22,88,103.85,"7,9"
SBKP,SBCX,2019-11,22,85.3,96.69999999999999,"5,7"
SBKP,SBDO,2020-10,22,86.15,96,"4,9"
SBKP,SBFI,2019-04,22,91.3,100,"4,4"
SBKP,SBFI,2019-08,22,89.15,99,"4,9"
SBKP,SBFI,2019-12,22,88.3,95,"3,4"
SBKP,SBFI,2020-01,22,87,95,"4,0"
SBKP,SBJA,2019-11,22,75.3,85,"4,9"
SBKP,SBJA,2021-10,22,76.15,91,"7,4"
SBKP,SBJP,2022-01,22,184.15,200.85,"8,3"
SBKP,SBLJ,2019-03,22,106,115,"4,5"
SBKP,SBML,2020-10,22,63.15,71.85,"4,3"
SBKP,SBMO,2022-03,22,166.3,175.85,"4,8"
SBKP,SBPA,2020-03,22,91,97,"3,0"
SBKP,SBPG,2022-03,22,75,88.85,"6,9"
SBKP,SBPJ,2021-02,22,126,132.85,"3,4"
SBKP,SBPL,2022-02,22,147.15,155.85,"4,3"
SBKP,SBPS,2020-12,22,111,119.85,"4,4"
SBKP,SBRD,2019-04,22,109.45,120,"5,3"
SBKP,SBRD,2019-06,22,110.3,120,"4,9"
SBKP,SBSG,2020-12,22,194,207.7,"6,8"
SBKP,SBSI,2020-02,22,136.15,145,"4,4"
SBKP,SBSI,2021-03,22,141,153.39999999999998,"6,2"
SBKP,SBSI,2021-07,22,138.3,153.85,"7,8"
SBKP,SBSI,2021-09,22,134,148.54999999999998,"7,3"
SBKP,SBSV,2020-03,22,132.15,145,"6,4"
SBKP,SBTE,2020-06,22,174.3,183,"4,3"
SBKP,SBTG,2019-06,22,96.3,105,"4,4"
SBKP,SBTG,2022-01,22,93.3,112.69999999999999,"9,7"
SBKP,SBTG,2022-04,22,95,107.55,"6,3"
SBKP,SBUR,2022-01,22,69,81.85,"6,4"
SBKP,SBUR,2022-02,22,69.15,77.69999999999999,"4,3"
SBKP,SBVC,2019-11,22,110,117.69999999999999,"3,8"
SBKP,SBVC,2019-12,22,108.15,112.85,"2,3"
SBKP,SBVT,2020-03,22,84.3,95,"5,4"
SBKP,SBZM,2020-09,22,83.15,101,"8,9"
SBKP,SBZM,2020-12,22,85.45,101.55,"8,0"
SBKP,SBZM,2021-06,22,78.15,86.85,"4,3"
SBKP,SWLC,2020-01,22,116.3,125,"4,4"
SBKP,SWLC,2020-02,22,117.3,125,"3,9"
SBKP,SWLC,2022-01,22,113.15,128.7,"7,8"
SBLJ,SBKP,2019-03,22,100,104.69999999999999,"2,3"
SBLO,SBCT,2020-03,22,42,47.699999999999996,"2,8"
SBLO,SBCT,2020-10,22,54.3,60,"2,9"
SBLO,SBCT,2020-11,22,55.15,60,"2,4"
SBLO,SBCT,2022-02,22,53.15,63.699999999999996,"5,3"
SBLO,SBCT,2022-03,22,58.15,74,"7,9"
SBLO,SBCT,2022-04,22,57,68,"5,5"
SBLO,SBCY,2020-03,22,93.15,103.85,"5,3"
SBLO,SBSP,2021-12,22,57.3,65,"3,9"
SBMA,SBBE,2022-04,22,58,67.85,"4,9"
SBMA,SBBR,2019-06,22,111,119,"4,0"
SBMA,SBCF,2022-03,22,146.15,152.7,"3,3"
SBMA,SBCJ,2019-05,22,32.15,39.699999999999996,"3,8"
SBMA,SBCJ,2019-07,22,32,40,"4,0"
SBMA,SBCJ,2019-08,22,34,37,"1,5"
SBME,SBGL,2020-02,22,45,45,"0,0"
SBME,SBSP,2020-01,22,85,85,"0,0"
SBMG,SBCT,2021-02,22,65,70.85,"2,9"
SBMG,SBCT,2022-02,22,64.15,69.69999999999999,"2,8"
SBMG,SBSP,2020-03,22,65,76.85,"5,9"
SBMK,SBCF,2022-01,22,61.15,72.55,"5,7"
SBML,SBKP,2020-03,22,55.15,63.849999999999994,"4,3"
SBML,SBKP,2020-10,22,55,67,"6,0"
SBML,SBKP,2021-06,22,50.15,64.85,"7,3"
SBMO,SBCF,2020-12,22,125.15,136.85,"5,8"
SBMO,SBCF,2021-10,22,130,135.85,"2,9"
SBMO,SBGL,2020-03,22,154.15,162.85,"4,3"
SBMO,SBGR,2020-06,22,172,181.85,"4,9"
SBMO,SBSP,2021-02,22,174.3,185.85,"5,8"
SBMO,SBSV,2019-04,22,70,70,"0,0"
SBMO,SBSV,2020-02,22,60.15,67.85,"3,8"
SBMQ,SBBR,2019-06,22,156,168.85,"6,4"
SBMS,SBRF,2019-02,22,74.15,80,"2,9"
SBMS,SBRF,2021-05,22,72,81,"4,5"
SBNF,SBGL,2019-09,22,75,88.69999999999999,"6,8"
SBNF,SBPA,2021-02,22,57.15,65,"3,9"
SBNF,SBRJ,2019-02,22,75,84.69999999999999,"4,8"
SBNM,SBPA,2021-08,22,60,73.79999999999998,"6,9"
SBNM,SBPA,2022-03,22,62,70.69999999999999,"4,3"
SBNM,SBPA,2022-04,22,60,70.85,"5,4"
SBPA,SBBG,2019-10,22,70.15,79,"4,4"
SBPA,SBBG,2020-02,22,70.3,79.69999999999999,"4,7"
SBPA,SBBG,2022-05,22,83,99.24999999999999,"8,1"
SBPA,SBCF,2020-10,22,118.15,128,"4,9"
SBPA,SBCF,2021-06,22,117.15,126.85,"4,8"
SBPA,SBCF,2021-10,22,119.15,129,"4,9"
SBPA,SBCY,2020-11,22,146.15,165.54999999999998,"9,7"
SBPA,SBFI,2019-05,22,77.15,80,"1,4"
SBPA,SBFI,2019-08,22,74,84.55,"5,3"
SBPA,SBFI,2019-10,22,68.45,75,"3,3"
SBPA,SBFI,2019-12,22,71.3,81,"4,9"
SBPA,SBFI,2021-02,22,69,77,"4,0"
SBPA,SBGL,2020-11,22,105.15,114.85,"4,8"
SBPA,SBKP,2020-03,22,89,100,"5,5"
SBPA,SBNF,2021-02,22,56.15,61.849999999999994,"2,8"
SBPA,SBNM,2021-08,22,70,86.85,"8,4"
SBPA,SBNM,2022-03,22,73,88.39999999999999,"7,7"
SBPA,SBNM,2022-04,22,74.15,101.1,"13,5"
SBPA,SBPF,2020-02,22,50.15,57,"3,4"
SBPA,SBPK,2019-03,22,55,66,"5,5"
SBPA,SBPK,2019-06,22,48.3,61.699999999999996,"6,7"
SBPA,SBPK,2019-07,22,54.15,64.55,"5,2"
SBPA,SBPK,2020-03,22,51.15,59.849999999999994,"4,3"
SBPA,SBPK,2022-04,22,49.15,59.849999999999994,"5,3"
SBPA,SBRF,2021-02,22,223,238.39999999999998,"7,7"
SBPA,SBRJ,2021-05,22,96,106,"5,0"
SBPA,SBSM,2020-03,22,54.15,65,"5,4"
SBPA,SBUG,2022-03,22,98.45,117.69999999999999,"9,6"
SBPA,SJRG,2020-02,22,52.15,75,"11,4"
SBPG,SBKP,2022-03,22,71.3,81,"4,9"
SBPJ,SBBR,2020-10,22,72,83,"5,5"
SBPJ,SBGO,2021-10,22,75.15,82.85,"3,8"
SBPJ,SBGO,2022-01,22,77.3,84.85,"3,8"
SBPJ,SBGR,2022-03,22,136,146.85,"5,4"
SBPJ,SBKP,2020-11,22,130.15,138.85,"4,3"
SBPJ,SBKP,2021-01,22,134.15,142,"3,9"
SBPJ,SBKP,2021-02,22,131.15,141.85,"5,3"
SBPJ,SBKP,2021-11,22,132,140,"4,0"
SBPJ,SBRF,2022-05,22,126.15,133.85,"3,8"
SBPK,SBPA,2019-03,22,48,52.699999999999996,"2,3"
SBPK,SBPA,2019-06,22,46,53,"3,5"
SBPK,SBPA,2019-07,22,47.15,51.699999999999996,"2,3"
SBPK,SBPA,2020-03,22,44,50,"3,0"
SBPK,SBPA,2022-04,22,43.15,51.55,"4,2"
SBPL,SBFZ,2020-07,22,141.3,150.85,"4,8"
SBPL,SBGR,2021-02,22,152.15,163.7,"5,8"
SBPL,SBGR,2022-03,22,157.15,173.85,"8,3"
SBPL,SBKP,2020-02,22,151.15,155,"1,9"
SBPL,SBKP,2021-11,22,154.3,163.85,"4,8"
SBPL,SBKP,2022-02,22,155,162.85,"3,9"
SBPL,SBRF,2020-10,22,71,80.69999999999999,"4,8"
SBPL,SBRF,2021-02,22,69,75.85,"3,4"
SBPL,SBRF,2022-01,22,70,77.85,"3,9"
SBPS,SAEZ,2019-09,22,250,250,"0,0"
SBPS,SBKP,2020-12,22,112,121,"4,5"
SBPV,SBBR,2020-11,22,171.3,184.85,"6,8"
SBPV,SBCF,2020-03,22,197.15,208,"5,4"
SBPV,SBCY,2019-02,22,110,120,"5,0"
SBPV,SBGR,2019-07,22,211.15,233.25,"11,0"
SBPV,SBGR,2020-03,22,217.45,239.85,"11,2"
SBPV,SBGR,2020-10,22,224,237.85,"6,9"
SBPV,SBVH,2022-04,22,153,161.85,"4,4"
SBQV,SBGR,2022-05,22,110,118.85,"4,4"
SBRB,SBBR,2020-07,22,178.9,192,"6,5"
SBRB,SBCZ,2019-10,22,65,65,"0,0"
SBRB,SBCZ,2019-11,22,65.15,71,"2,9"
SBRB,SBCZ,2019-12,22,65.15,70,"2,4"
SBRB,SBCZ,2020-01,22,64.15,69.85,"2,8"
SBRB,SBCZ,2021-01,22,65,71,"3,0"
SBRB,SBGR,2020-10,22,228.6,254.85,"13,1"
SBRD,SBKP,2019-03,22,97.15,108,"5,4"
SBRD,SBKP,2019-04,22,101.3,109.85,"4,3"
SBRD,SBKP,2019-06,22,99.15,110,"5,4"
SBRD,SBKP,2021-11,22,99,147.7999999999999,"24,4"
SBRF,LPPT,2019-01,22,440,440,"0,0"
SBRF,LPPT,2021-09,22,433,451.95,"9,5"
SBRF,SBCF,2020-07,22,138.15,148,"4,9"
SBRF,SBCY,2022-01,22,204.15,215,"5,4"
SBRF,SBEG,2021-02,22,228,240,"6,0"
SBRF,SBFZ,2020-06,22,70.15,74,"1,9"
SBRF,SBFZ,2020-08,22,75.15,79.85,"2,3"
SBRF,SBGO,2021-07,22,156.15,168,"5,9"
SBRF,SBGO,2021-08,22,161,171.54999999999998,"5,3"
SBRF,SBJU,2019-01,22,84.15,95,"5,4"
SBRF,SBJU,2019-03,22,87.3,95,"3,9"
SBRF,SBJU,2019-04,22,91,99.39999999999999,"4,2"
SBRF,SBJU,2019-05,22,85.3,95.85,"5,3"
SBRF,SBJU,2021-02,22,63,80.85,"8,9"
SBRF,SBJU,2022-01,22,66,76.55,"5,3"
SBRF,SBKG,2019-02,22,44.15,50,"2,9"
SBRF,SBKG,2019-06,22,46,51,"2,5"
SBRF,SBMS,2019-05,22,80.15,87.69999999999999,"3,8"
SBRF,SBMS,2019-12,22,78.3,86.69999999999999,"4,2"
SBRF,SBPA,2021-10,22,252.15,264,"5,9"
SBRF,SBPL,2020-12,22,73,79,"3,0"
SBRF,SBPL,2022-01,22,75.15,82.69999999999999,"3,8"
SBRF,SBSL,2021-02,22,113.15,119.85,"3,3"
SBRF,SBTE,2020-08,22,92.15,95.85,"1,8"
SBRF,SNHS,2021-04,22,87.3,98.24999999999999,"5,5"
SBRF,SNHS,2021-07,22,87.15,95.85,"4,3"
SBRF,SNTS,2022-04,22,77.15,89.39999999999999,"6,1"
SBRF,SNTS,2022-05,22,75.15,86.85,"5,8"
SBRJ,SBCF,2020-05,22,54.3,82.55,"14,1"
SBRJ,SBCP,2021-08,22,50,57,"3,5"
SBRJ,SBCY,2021-02,22,146,162,"8,0"
SBRJ,SBFL,2021-11,22,91,96.85,"2,9"
SBRJ,SBGO,2019-02,22,103.15,115,"5,9"
SBRJ,SBIL,2021-01,22,97.15,107,"4,9"
SBRJ,SBPS,2019-02,22,85,98.55,"6,8"
SBRJ,SBRP,2019-02,22,110.45,117.55,"3,5"
SBRJ,SBRP,2019-03,22,108,116,"4,0"
SBRJ,SBRP,2019-08,22,110,110,"0,0"
SBRJ,SBRP,2022-02,22,98.3,107.69999999999999,"4,7"
SBRJ,SBSJ,2019-08,22,64.15,70.85,"3,3"
SBRP,SBCF,2021-02,22,77,85,"4,0"
SBRP,SBCT,2020-02,22,90,95,"2,5"
SBRP,SBGL,2020-01,22,91.15,106,"7,4"
SBRP,SBGR,2020-03,22,65,65,"0,0"
SBRP,SBGR,2021-07,22,53,61.849999999999994,"4,4"
SBRP,SBGR,2021-09,22,55,59.849999999999994,"2,4"
SBRP,SBGR,2021-11,22,50,57,"3,5"
SBRP,SBRJ,2019-02,22,93.15,105,"5,9"
SBRP,SBRJ,2021-08,22,95.3,106,"5,4"
SBRP,SBRJ,2022-04,22,96.15,106.85,"5,3"
SBSG,SBCF,2019-07,22,159.15,167,"3,9"
SBSG,SBGL,2021-03,22,183.15,191,"3,9"
SBSG,SBKP,2021-06,22,194,208.85,"7,4"
SBSG,SBSV,2020-12,22,90,101.85,"5,9"
SBSG,SBSV,2022-05,22,94,105,"5,5"
SBSI,SBGR,2021-11,22,149.15,163.85,"7,3"
SBSI,SBGR,2022-03,22,152.15,167.54999999999998,"7,7"
SBSI,SBKP,2021-03,22,133,144.85,"5,9"
SBSI,SBKP,2021-07,22,132.15,142,"4,9"
SBSI,SBKP,2021-09,22,135,141,"3,0"
SBSI,SBKP,2022-03,22,137,144.85,"3,9"
SBSI,SBKP,2022-04,22,136.15,149.85,"6,8"
SBSJ,SBGL,2020-01,22,55.15,65,"4,9"
SBSJ,SBRJ,2019-08,22,52,59.849999999999994,"3,9"
SBSL,SBBE,2020-03,22,62,75.69999999999999,"6,8"
SBSL,SBBE,2022-05,22,63.15,73.85,"5,3"
SBSL,SBBR,2021-03,22,140,146.85,"3,4"
SBSL,SBFZ,2021-02,22,73,77,"2,0"
SBSL,SBGL,2019-05,22,189.15,198.54999999999998,"4,7"
SBSL,SBGL,2019-06,22,188,199.54999999999998,"5,8"
SBSL,SBGL,2019-08,22,186.15,205,"9,4"
SBSL,SBGL,2020-03,22,190.15,201.7,"5,8"
SBSL,SBIZ,2020-03,22,59.15,65,"2,9"
SBSL,SBKP,2021-11,22,200.15,212.85,"6,3"
SBSL,SBRF,2021-02,22,106.15,114.85,"4,3"
